"X1","X2","X3","X4","X5","Y"
4.35889894354067,44.645,19.0333333333333,44.7666666666667,742.55,3.40119738166216
4.35469095727048,44.56,19,44.6633333333333,742.633333333333,3.68887945411394
4.35469095727048,44.4333333333333,19.0666666666667,44.59,742.716666666667,3.40119738166216
4.34626276242015,44.29,19.1,44.6933333333333,742.8,5.56068163101553
4.34626276242015,44.23,19.1666666666667,45.0266666666667,742.883333333333,6.21460809842219
4.35047890084146,44.23,19.36,45.36,742.966666666667,6.10924758276437
4.35889894354067,44.3633333333333,19.6933333333333,45.56,743.05,3.91202300542815
4.36272086355904,44.5666666666667,20,45.1333333333333,743.133333333333,4.0943445622221
4.36272086355904,44.5666666666667,20.0666666666667,44.86,743.216666666667,4.0943445622221
4.36272086355904,44.5,20.1333333333333,44.7,743.3,3.91202300542815
4.37035467668243,44.5,20.2,44.6266666666667,743.333333333333,3.91202300542815
4.37035467668243,44.4666666666667,20.2,44.59,743.366666666667,3.91202300542815
4.37035467668243,44.4,20.1333333333333,44.4633333333333,743.4,4.0943445622221
4.37035467668243,44.29,20.1,44.1633333333333,743.433333333333,4.0943445622221
4.37607129740821,44.245,20.1,44.03,743.466666666667,4.0943445622221
4.38178046004133,44.2,20.0333333333333,43.9,743.5,4.0943445622221
4.38178046004133,44.1266666666667,20.0333333333333,43.6933333333333,743.5,5.24702407216049
4.38178046004133,43.9,20,43.845,743.5,5.39362754635236
4.38178046004133,43.9,20,43.8266666666667,743.5,5.13579843705026
4.38178046004133,43.856,20,43.9666666666667,743.5,5.96614673912369
4.38178046004133,43.7,19.89,44.09,743.5,4.49980967033027
4.38178046004133,43.76,19.89,44.1633333333333,743.5,4.0943445622221
4.37035467668243,43.8175,19.8566666666667,44.16,743.5,5.66988092298052
4.37035467668243,43.838125,19.8566666666667,44.0266666666667,743.5,4.86753445045558
4.37035467668243,43.745,19.79,43.8633333333333,743.5,4.9416424226093
4.37035467668243,43.5955555555556,19.73,43.53,743.5,5.48063892334199
4.37035467668243,43.4888888888889,19.7,43.5,743.5,3.91202300542815
4.37035467668243,43.425,19.7,43.5,743.5,4.0943445622221
4.37035467668243,43.334,19.7,43.4666666666667,743.55,4.0943445622221
4.37035467668243,43.29,19.7,43.4,743.6,4.0943445622221
4.37035467668243,43.29,19.6,43.2,743.65,5.91350300563827
4.36272086355904,43.23,19.6,43.1266666666667,743.7,5.29831736654804
4.35889894354067,43.2,19.5666666666667,43.06,743.75,4.24849524204936
4.35889894354067,43.1266666666667,19.5,43,743.8,3.91202300542815
4.35889894354067,43.09,19.4633333333333,43.06,743.816666666667,3.68887945411394
4.35047890084146,43.09,19.39,43,743.833333333333,3.68887945411394
4.36272086355904,43.06,19.445,43.145,743.85,3.40119738166216
4.37035467668243,43,19.5333333333333,43.1633333333333,743.866666666667,3.40119738166216
4.37416658728646,42.8633333333333,19.6,43.03,743.883333333333,3.40119738166216
4.38178046004133,42.715,19.6,42.8633333333333,743.9,3.40119738166216
4.37451295990349,42.65,19.5333333333333,42.79,743.95,3.68887945411394
4.37378554572581,42.59,19.39,42.59,744,3.91202300542815
4.37035467668243,42.59,19.39,42.59,744.05,3.68887945411394
4.36319836816985,42.53375,19.29,42.59,744.1,3.68887945411394
4.35978122245742,42.43,19.29,42.59,744.15,3.68887945411394
4.35889894354067,42.4181818181818,19.26,42.56,744.2,4.0943445622221
4.35889894354067,42.4333333333333,19.2,42.56,744.283333333333,4.0943445622221
4.35775171390018,42.4718181818182,19.2,42.6266666666667,744.366666666667,5.34710753071747
4.34766859618143,42.58,19.2,42.76,744.45,5.94017125272043
4.34626276242015,42.56,19.36,43.5666666666667,744.533333333333,5.91350300563827
4.34626276242015,42.7966666666667,19.6933333333333,43.9,744.616666666667,5.4380793089232
4.34242635708042,43.4,20.1633333333333,43.8333333333333,744.7,4.38202663467388
4.34242635708042,43.4666666666667,20.29,43.6266666666667,744.75,4.49980967033027
4.35047890084146,43.3633333333333,20.2,43.49,744.8,4.24849524204936
4.35889894354067,43.29,20.2,43.0966666666667,744.85,3.68887945411394
4.38178046004133,43.29,20.1,42.845,744.9,3.68887945411394
4.38691235380877,43.245,19.9633333333333,42.59,744.95,3.40119738166216
4.39203825119955,43.095,19.89,42.59,745,3.91202300542815
4.40113621693308,42.92,19.8566666666667,42.56,745.033333333333,3.91202300542815
4.4034077712608,42.9,19.79,42.5,745.066666666667,4.0943445622221
4.4034077712608,42.76,19.76,42.53,745.1,3.91202300542815
4.4034077712608,42.7,19.7,42.53,745.133333333333,4.0943445622221
4.4034077712608,42.6633333333333,19.6666666666667,42.56,745.166666666667,4.0943445622221
4.4034077712608,42.53,19.6,42.5,745.2,4.0943445622221
4.39962119581524,42.5,19.6,42.5,745.316666666667,3.91202300542815
4.39203825119955,42.4333333333333,19.5333333333333,42.5,745.433333333333,3.91202300542815
4.39203825119955,42.45,19.5,42.5,745.55,3.91202300542815
4.38862165149834,42.4666666666667,19.5,42.5,745.666666666667,3.91202300542815
4.38178046004133,42.4,19.4633333333333,42.4666666666667,745.783333333333,3.91202300542815
4.38178046004133,42.3266666666667,19.39,42.4,745.9,4.0943445622221
4.38178046004133,42.3266666666667,19.39,42.4333333333333,745.95,4.0943445622221
4.37035467668243,42.3633333333333,19.3233333333333,42.5,746,3.68887945411394
4.37035467668243,42.29,19.29,42.5,746.05,3.40119738166216
4.36399409308083,42.24,19.29,42.5,746.1,3.40119738166216
4.35889894354067,42.0563636363636,19.29,42.69,746.15,3.40119738166216
4.35889894354067,41.8866666666667,19.29,42.73,746.2,3.68887945411394
4.35889894354067,41.9883333333333,19.23,42.79,746.266666666667,3.91202300542815
4.35889894354067,42.0642857142857,19.2,43,746.333333333333,3.91202300542815
4.34863484325828,42.2525,19.2,43.1333333333333,746.4,3.91202300542815
4.34626276242015,42.410625,19.2,43.23,746.466666666667,3.68887945411394
4.34626276242015,42.5,19.2,43.3633333333333,746.533333333333,3.91202300542815
4.34626276242015,42.645,19.1333333333333,43.4,746.6,3.68887945411394
4.33684007293119,42.7,19.1333333333333,43.4666666666667,746.733333333333,3.68887945411394
4.33474336033865,42.75625,19.1,43.5,746.866666666667,3.68887945411394
4.33474336033865,42.8616666666667,19.1,43.5,747,3.68887945411394
4.33474336033865,43,19.1,43.53,747.133333333333,3.91202300542815
4.33301280865866,43.045,19.0333333333333,43.53,747.266666666667,3.91202300542815
4.32434966208793,43.09,19,43.59,747.4,3.91202300542815
4.32434966208793,43.2,19,43.59,747.533333333333,3.40119738166216
4.32434966208793,43.26,18.9633333333333,43.6266666666667,747.666666666667,2.99573227355399
4.32329840410179,43.31,18.89,43.7,747.8,3.40119738166216
4.32177946889679,43.3977777777778,18.89,43.7,747.933333333333,2.99573227355399
4.31773750277354,43.4285714285714,18.89,43.76,748.066666666667,3.68887945411394
4.31277173056957,43.46,18.89,43.79,748.2,3.91202300542815
4.31277173056957,43.5,18.89,43.8266666666667,748.316666666667,4.0943445622221
4.31277173056957,43.56,18.89,43.9,748.433333333333,3.91202300542815
4.31148337453467,43.59,18.79,43.9,748.55,3.68887945411394
4.30116263352131,43.59,18.79,43.9,748.666666666667,3.68887945411394
4.30116263352131,43.6358333333333,18.79,43.9333333333333,748.783333333333,3.91202300542815
4.30116263352131,43.68625,18.79,44,748.9,3.68887945411394
4.30116263352131,43.7,18.79,44,749.083333333333,3.68887945411394
4.30116263352131,43.775,18.79,44.06,749.266666666667,3.91202300542815
4.30116263352131,43.845,18.76,44.09,749.45,3.91202300542815
4.30116263352131,43.9,18.7,44.09,749.633333333333,3.91202300542815
4.29919491568792,43.8619230769231,18.7,44.1266666666667,749.816666666667,3.68887945411394
4.300452172608,43.79,18.7,44.1266666666667,750,3.40119738166216
4.29191746839983,43.8083333333333,18.7,44.1266666666667,750.2,2.99573227355399
4.28906879300287,43.7961111111111,18.7,44.2,750.4,2.99573227355399
4.28835632847831,43.79,18.7,44.2,750.6,2.99573227355399
4.28835632847831,43.79,18.7,44.2,750.8,3.91202300542815
4.28623589899322,43.84,18.6333333333333,44.1266666666667,751,3.91202300542815
4.27874363088319,43.9,18.6333333333333,44.2,751.2,3.91202300542815
4.28286600029357,43.9,18.6,44.145,751.316666666667,3.68887945411394
4.28252262107277,43.9166666666667,18.6,44.1266666666667,751.433333333333,3.68887945411394
4.27668095606862,43.9055555555556,18.6,44.2,751.55,3.91202300542815
4.27668095606862,43.9,18.5333333333333,44.2,751.666666666667,3.68887945411394
4.27668095606862,43.9388888888889,18.6,44.2,751.783333333333,3.91202300542815
4.27470759233892,43.98125,18.5666666666667,44.2,751.9,3.91202300542815
4.27668095606862,44,18.5,44.2,752.05,3.91202300542815
4.27141662683471,44,18.5,44.2,752.2,3.68887945411394
4.26614580154031,44,18.5,44.2,752.35,3.68887945411394
4.26614580154031,44,18.5,44.2,752.5,3.91202300542815
4.26614580154031,44,18.5,44.2,752.65,2.99573227355399
4.26614580154031,44,18.4633333333333,44.1633333333333,752.8,2.99573227355399
4.26614580154031,44,18.4633333333333,44.1633333333333,752.983333333333,3.91202300542815
4.26614580154031,44.0666666666667,18.39,44.1266666666667,753.166666666667,3.40119738166216
4.26614580154031,44.29375,18.39,44.1266666666667,753.35,3.91202300542815
4.26294819024666,44.4163636363636,18.39,44.09,753.533333333333,3.91202300542815
4.26401432711221,44.5409090909091,18.39,44.1633333333333,753.716666666667,5.29831736654804
4.26028168082816,44.59,18.39,44.1633333333333,753.9,4.70048036579242
4.25440947723653,44.1966666666667,18.39,44.09,753.966666666667,4.38202663467388
4.25440947723653,43.9666666666667,18.39,44.09,754.033333333333,3.91202300542815
4.2485291572496,43.845,18.39,43.9666666666667,754.1,3.91202300542815
4.25440947723653,43.8175,18.3233333333333,43.9,754.166666666667,3.91202300542815
4.25440947723653,43.79,18.29,43.79,754.233333333333,3.68887945411394
4.24264068711928,43.645,18.29,43.79,754.3,3.68887945411394
4.24264068711928,43.7,18.29,43.7,754.45,3.40119738166216
4.24264068711928,43.45,18.29,43.7,754.6,5.19295685089021
4.24264068711928,43.3633333333333,18.23,43.6566666666667,754.75,5.85793315448346
4.24264068711928,43.3633333333333,18.4966666666667,43.8633333333333,754.9,5.85793315448346
4.24264068711928,43.4,18.8233333333333,44,755.05,5.7037824746562
4.25049016781202,43.4666666666667,19.03,44,755.2,5.99146454710798
4.25832517937901,43.59,19.46,44.06,755.316666666667,5.96614673912369
4.2731721238443,43.6633333333333,19.7266666666667,43.9333333333333,755.433333333333,5.66988092298052
4.28057628519027,43.5,20.0666666666667,43.6633333333333,755.55,4.0943445622221
4.29689810599848,43.5,20.2,43.2566666666667,755.666666666667,4.24849524204936
4.30503581092345,43.43,20.1666666666667,43.0266666666667,755.783333333333,4.70048036579242
4.31277173056957,43.23,20.1,42.7666666666667,755.9,4.49980967033027
4.31277173056957,43.1566666666667,20.1,42.7,756.033333333333,4.0943445622221
4.32049379893858,43.43,20.1,42.7,756.166666666667,4.24849524204936
4.32434966208793,43.93,20.05,42.6,756.3,4.38202663467388
4.33128156554154,43.8633333333333,20,42.3266666666667,756.433333333333,4.0943445622221
4.33474336033865,44,19.9266666666667,42.4,756.566666666667,3.68887945411394
4.33474336033865,44,19.8566666666667,42.0266666666667,756.7,3.40119738166216
4.32434966208793,43.145,19.79,41.8266666666667,756.783333333333,4.24849524204936
4.32434966208793,43.06,19.7,41.7666666666667,756.866666666667,3.91202300542815
4.32434966208793,43,19.6333333333333,42.1,756.95,4.38202663467388
4.32434966208793,43.06,19.6,42.86,757.033333333333,4.38202663467388
4.31663449151458,42.9333333333333,19.6,43.6,757.116666666667,3.91202300542815
4.31277173056957,42.8333333333333,19.5666666666667,43.5266666666667,757.2,3.68887945411394
4.31277173056957,42.1666666666667,19.4266666666667,43.2666666666667,757.283333333333,3.91202300542815
4.30116263352131,41.79,19.39,42.8633333333333,757.366666666667,3.68887945411394
4.30116263352131,41.73,19.39,42.6566666666667,757.45,3.68887945411394
4.30116263352131,41.6633333333333,19.29,42.3633333333333,757.533333333333,3.91202300542815
4.30116263352131,41.53,19.29,42.23,757.616666666667,3.40119738166216
4.30116263352131,41.3633333333333,19.2,41.8633333333333,757.7,3.40119738166216
4.30116263352131,41.29,19.2,41.79,757.683333333333,2.99573227355399
4.29689810599848,41.1633333333333,19.1666666666667,41.7,757.666666666667,2.99573227355399
4.28835632847831,41.03,19.1,41.7,757.65,3.91202300542815
4.28835632847831,40.9,19.1,41.79,757.633333333333,3.68887945411394
4.28835632847831,40.8266666666667,19.1,41.79,757.616666666667,3.91202300542815
4.28835632847831,40.7,19.1,41.79,757.6,3.68887945411394
4.28835632847831,40.6266666666667,19,41.7,757.55,4.0943445622221
4.28835632847831,40.495,19,41.7,757.5,3.68887945411394
4.28835632847831,40.4,19,41.59,757.45,3.68887945411394
4.28835632847831,40.3266666666667,19,41.59,757.4,3.91202300542815
4.29262934186807,40.2,19.0333333333333,41.5,757.35,3.68887945411394
4.30116263352131,40.1266666666667,19.1,41.36,757.3,3.68887945411394
4.30116263352131,40.06,19.1,41.1333333333333,757.316666666667,3.40119738166216
4.30116263352131,40,19.1,41,757.333333333333,3.40119738166216
4.31663449151458,39.9,19.1333333333333,40.8633333333333,757.35,3.40119738166216
4.32434966208793,39.8266666666667,19.2,40.6566666666667,757.366666666667,3.68887945411394
4.32781700167648,39.56,19.29,40.5,757.383333333333,4.38202663467388
4.33474336033865,39.5,19.29,40.5,757.4,4.24849524204936
4.33474336033865,39.6266666666667,19.29,40.3633333333333,757.383333333333,4.38202663467388
4.33474336033865,39.7,19.29,40.29,757.366666666667,4.24849524204936
4.33474336033865,39.7,19.2,40.2,757.35,4.38202663467388
4.33474336033865,39.76,19.1333333333333,40.1266666666667,757.333333333333,4.38202663467388
4.32434966208793,39.79,19.1,40.09,757.316666666667,4.60517018598809
4.32434966208793,39.73,19.0666666666667,40.0266666666667,757.3,4.49980967033027
4.32434966208793,39.76,19,39.9,757.3,4.60517018598809
4.32434966208793,39.7,19,39.9333333333333,757.3,4.49980967033027
4.32434966208793,39.7,19,40,757.3,4.70048036579242
4.32434966208793,39.7,18.89,40,757.3,4.49980967033027
4.32434966208793,39.76,18.89,40,757.3,4.60517018598809
4.32434966208793,39.8266666666667,18.89,40.1266666666667,757.3,4.60517018598809
4.32434966208793,39.9,18.8233333333333,40.0666666666667,757.3,4.70048036579242
4.32434966208793,39.9,18.79,40.09,757.3,4.60517018598809
4.32434966208793,39.9666666666667,18.79,40.09,757.3,4.49980967033027
4.32434966208793,40,18.79,40.09,757.3,4.49980967033027
4.32434966208793,40,18.73,40.09,757.3,5.19295685089021
4.33474336033865,40.09,18.7,40.09,757.3,4.9416424226093
4.33474336033865,40.09,18.7,40.1633333333333,757.233333333333,4.60517018598809
4.33858655939158,40.1566666666667,18.7,40.29,757.166666666667,4.70048036579242
4.33858655939158,40.23,18.7,40.29,757.1,5.82894561761021
4.34626276242015,40.4,18.6666666666667,40.3633333333333,757.033333333333,5.94017125272043
4.34626276242015,40.4,18.6,40.3725,756.966666666667,5.34710753071747
4.35889894354067,40.4,18.6,40.4666666666667,756.9,5.01063529409626
4.35889894354067,40.4,18.7,40.8,756.9,5.79909265446053
4.35889894354067,40.5,18.76,41.2666666666667,756.9,6.04025471127741
4.35889894354067,40.5,19.1333333333333,41.6566666666667,756.9,5.79909265446053
4.37035467668243,40.7,19.4,41.93,756.9,4.86753445045558
4.37035467668243,40.8266666666667,19.73,41.8633333333333,756.9,4.86753445045558
4.37797517885457,40.9,19.79,41.73,756.9,4.70048036579242
4.37416658728646,40.9,19.7,41.2966666666667,756.816666666667,5.52146091786225
4.37416658728646,40.9,19.6333333333333,41.03,756.733333333333,6.25382881157547
4.37035467668243,40.9666666666667,19.5666666666667,40.6933333333333,756.65,5.88610403145016
4.37035467668243,40.8266666666667,19.5,40.36,756.566666666667,5.79909265446053
4.37035467668243,40.79,19.39,40.06,756.483333333333,5.73657229747919
4.37035467668243,40.73,19.39,39.9333333333333,756.4,5.59842195899838
4.36653943835009,40.6333333333333,19.29,39.76,756.316666666667,5.4380793089232
4.35889894354067,40.56,19.29,39.7,756.233333333333,5.13579843705026
4.35889894354067,40.6566666666667,19.2,39.6333333333333,756.15,4.0943445622221
4.35889894354067,40.93,19.1333333333333,40.1,756.066666666667,3.40119738166216
4.35469095727048,41.0666666666667,19.1,40.53,755.983333333333,3.40119738166216
4.34626276242015,41.2,19.075,40.7675,755.9,3.40119738166216
4.34626276242015,41.29,19,40.9666666666667,755.833333333333,3.68887945411394
4.33858655939158,41.23,18.9633333333333,41.03,755.766666666667,3.91202300542815
4.33474336033865,41.29,18.89,41.09,755.7,3.91202300542815
4.33474336033865,41.29,18.89,41.1266666666667,755.633333333333,3.68887945411394
4.32434966208793,41.4,18.8233333333333,41.1266666666667,755.566666666667,3.68887945411394
4.32434966208793,41.4,18.79,41.23,755.5,3.91202300542815
4.31663449151458,41.3266666666667,18.79,41.29,755.366666666667,3.91202300542815
4.31277173056957,41.29,18.76,41.3266666666667,755.233333333333,3.68887945411394
4.31277173056957,41.29,18.7,41.4666666666667,755.1,4.0943445622221
4.31277173056957,41.29,18.7,41.5,754.966666666667,3.68887945411394
4.30503581092345,41.29,18.7,41.5,754.833333333333,3.68887945411394
4.30116263352131,41.29,18.7,41.59,754.7,3.91202300542815
4.30116263352131,41.29,18.6333333333333,41.59,754.566666666667,3.68887945411394
4.29689810599848,41.26,18.6,41.59,754.433333333333,3.40119738166216
4.28835632847831,41.2,18.6,41.59,754.3,3.40119738166216
4.28835632847831,41.29,18.5333333333333,41.7,754.166666666667,3.40119738166216
4.28835632847831,41.29,18.5333333333333,41.7,754.033333333333,3.68887945411394
4.27668095606862,41.29,18.5,41.79,753.9,3.68887945411394
4.27668095606862,41.29,18.5,41.79,753.733333333333,3.91202300542815
4.27668095606862,41.4,18.5,41.79,753.566666666667,3.68887945411394
4.27668095606862,41.4,18.39,41.79,753.4,3.68887945411394
4.26614580154031,41.29,18.4633333333333,41.8633333333333,753.233333333333,3.68887945411394
4.26614580154031,41.3633333333333,18.39,41.8266666666667,753.066666666667,3.91202300542815
4.26614580154031,41.4,18.39,41.9,752.9,3.91202300542815
4.26614580154031,41.425,18.39,41.9,752.766666666667,3.91202300542815
4.25832517937901,41.5,18.39,41.9666666666667,752.633333333333,3.68887945411394
4.25440947723653,41.5,18.3566666666667,42,752.5,3.91202300542815
4.25440947723653,41.5,18.29,42.04,752.366666666667,3.68887945411394
4.25440947723653,41.59,18.29,42.0266666666667,752.233333333333,3.68887945411394
4.24656724111762,41.53,18.29,41.9666666666667,752.1,2.99573227355399
4.25440947723653,41.59,18.29,42.09,751.916666666667,3.40119738166216
4.25440947723653,41.59,18.29,42.09,751.733333333333,3.40119738166216
4.24264068711928,41.5,18.29,42.1266666666667,751.55,3.68887945411394
4.24264068711928,41.56,18.23,42.1266666666667,751.366666666667,3.91202300542815
4.24264068711928,41.59,18.2,42.2,751.183333333333,3.68887945411394
4.24264068711928,41.59,18.2,42.2,751,3.68887945411394
4.23831727615257,41.7,18.2,42.2,750.866666666667,3.91202300542815
4.22965719651132,41.7,18.2,42.2,750.733333333333,3.68887945411394
4.22965719651132,41.6266666666667,18.15,42.29,750.6,3.91202300542815
4.22965719651132,41.7,18.1,42.29,750.466666666667,3.91202300542815
4.22965719651132,41.73,18.1,42.3633333333333,750.333333333333,3.68887945411394
4.22965719651132,41.79,18.1,42.4,750.2,3.91202300542815
4.21781934179263,41.73,18.1,42.4,750.083333333333,3.68887945411394
4.22374241638857,41.79,18.1,42.5,749.966666666667,3.68887945411394
4.21781934179263,41.79,18.1,42.5,749.85,3.68887945411394
4.21781934179263,41.79,18.1,42.53,749.733333333333,3.68887945411394
4.21781934179263,41.8633333333333,18.1,42.59,749.616666666667,3.40119738166216
4.21781934179263,41.9,18,42.53,749.5,4.24849524204936
4.21781934179263,41.9666666666667,18,42.59,749.4,5.88610403145016
4.21781934179263,42.23,18.0666666666667,42.9266666666667,749.3,5.99146454710798
4.21781934179263,42.43,18.4,43.26,749.2,4.24849524204936
4.21781934179263,42.6266666666667,18.73,43.1233333333333,749.1,4.24849524204936
4.21781934179263,42.7,18.79,42.53,749,5.96614673912369
4.2142615011411,42.7,18.79,42.1333333333333,748.9,4.60517018598809
4.20713679359253,42.6266666666667,18.73,42,749,4.38202663467388
4.20713679359253,42.59,18.7,42,749.1,4.24849524204936
4.20713679359253,42.53,18.7,41.9333333333333,749.2,5.13579843705026
