"X1" "X2" "X3" "X4" "X5" "X6"
"60" 0.687026348472942 18.1 39.5 20.1 34.59 761.7
"61" 0.726392283212686 21.76 37.4 20.6 39.26 751.133333333333
"62" 0.387223422230066 21.79 43.2 20 47.5 760.7
"63" 0.911425735797981 22.1 34.93 22.89 33.59 757.366666666667
"64" 0.895483316914376 18 40.1633333333333 20.29 34.29 764.833333333333
"65" 0.485855332025682 19.5 34 19.5 33.26 757.3
"66" 0.884788140347684 21.3566666666667 37.8266666666667 20.2 40.4666666666667 755.5
"67" 0.908613807262636 19.6666666666667 37.7 22.29 32.86 763.1
"68" 0.954689003324672 20.5 43.678 23 37.7 761.033333333333
"69" 0.660662553233506 20.29 32.8266666666667 21 31.5666666666667 764.8
"70" 0.766645152250279 21.89 44.49 21.3233333333333 44.79 749.9
"71" 0.459279371612254 18.89 41.6266666666667 18.79 41.1633333333333 734.45
"72" 0.688519372501341 19.9633333333333 38.5666666666667 19.7 34.2 761.5
"73" 0.62659668950113 17.5 39.7233333333333 21.5333333333333 33.7 746.666666666667
"74" 0.868300445245516 18.5666666666667 40 21.2675 36.10875 748.85
"75" 0.534653908743854 18.76 39.93 19.73 36.9 759.466666666667
"76" 0.863340841086041 18.7 38.1266666666667 21.2 32.4 758.216666666667
"77" 0.680792767808925 18.7 40.1633333333333 20 35 761.9
"78" 0.737461620166638 21.2 40 21.5 38.7233333333333 751.366666666667
"79" 0.894731899707588 18.79 37.6633333333333 20.6666666666667 34.2 765.6
"80" 0.403863806142735 20.5 41.79 18.89 42.6266666666667 746.3
"81" 0.413321084637208 20.3566666666667 42.3266666666667 21.39 42.59 739.95
"82" 0.99720404953925 23.1 44.036 24.89 43 756.066666666667
"83" 0.791281447499849 20.89 40.05 20.5 38.59 750.266666666667
"84" 0.782683597659085 21.39 38.6333333333333 21.5 37.79 752.5
"85" 0.319287072111844 19.5 43.8266666666667 16.6666666666667 45.79 762.216666666667
"86" 0.506052699391189 17.7 43 17.5 40.29 754.3
"87" 0.582648055994126 19.89 35.6266666666667 20.39 34.79 742.3
"88" 0.65951024336904 17.2633333333333 39.8 19.73 32.29 766
"89" 0.702465289234489 19.39 42.23 20.89 37 755.85
"90" 0.148819208555207 20.9633333333333 38.6566666666667 21.5333333333333 39.4633333333333 765.15
"91" 0.559385598668255 18.79 35.7 19.1333333333333 33.4 754.1
"92" 0.616571211471337 17.79 41 20.8233333333333 36.36 754.35
"93" 0.714686412393814 18.39 44.06 19.79 38.7 753.616666666667
"94" 0.795079004879986 18.1 44.29 20.1 37.9 752.25
"95" 0.850005517255746 21.1 37.8266666666667 22.8328571428571 34.8371428571429 760.033333333333
"96" 0.298455013104109 18.5 46.745 18.2 48 755.35
"97" 0.887942615961205 20.5 36.8266666666667 20 37.76 759.3
"98" 0.846847044821434 18.79 40.09 21.956 33.856 763.15
"99" 0.804052805777146 19.6 44.6633333333333 22 39.7 751.6
"100" 0.887518580452955 20.2 38.3266666666667 19.89 39.4 758.85
"101" 0.577560821625306 19.7 39.8633333333333 20.6333333333333 39.53 751.6
"102" 0.0743000258326345 18 41.5 18.29 42.1266666666667 751.55
"103" 0.562970742829068 20.2 34.76 20.39 35.03 757.666666666667
"104" 0.500587521324003 19.5 38.1633333333333 18.89 35.7 760.3
"105" 0.913816925932425 26.3566666666667 29.9966666666667 24.29 35.4666666666667 753.75
"106" 0.957318336459413 21 39.2257142857143 23.2225 36.8175 760.55
"107" 0.781117215568647 19.7266666666667 43.33 20.79 39.09 752.566666666667
"108" 0.902011052763641 22.4633333333333 31.86 22.865 32.7 764.7
"109" 0.41946512911279 20.7 42.26 20.1333333333333 43.53 738.766666666667
"110" 0.911543956020673 21.8233333333333 35.4666666666667 22.89 33.8633333333333 757.3
"111" 0.473718153822502 18.79 39.73 21.1666666666667 37.9 769.4
"112" 0.983002752375182 22.0666666666667 50.2 23.39 45.4 755.1
"113" 0.386270556787594 21.7 43.79 20.2 48.4 761.8
"114" 0.807629849641919 21.23 42.6266666666667 22.79 37.5 751.3
"115" 0.354240744531145 21.2 45.79 20.29 49.2 758.7
"116" 0.814412605968353 18.2 46.6333333333333 21.4266666666667 38.6933333333333 754.033333333333
"117" 0.657040556565045 19.4266666666667 39.4 20.89 34.79 766.616666666667
"118" 0.59576261676957 19.79 37.5814285714286 19.1 35.3685714285714 739.266666666667
"119" 0.391769795301192 20.89 44 19.6333333333333 47.03 754.6
"120" 0.64824899545573 19.6633333333333 36.6633333333333 20.5666666666667 35.1633333333333 769.7
"121" 0.272241791727934 19.9266666666667 43.2 18.39 44.7 762.3
"122" 0.964801906298158 22.456 42.79 23.79 41.93 748.4
"123" 0.773413641067448 20.9633333333333 44.76 21.5 41.29 752.433333333333
"124" 0.380124434211732 22 42.4333333333333 20.79 44.8333333333333 765.05
"125" 0.484601260595808 19.1 35.79 19.7 34.16 760.6
"126" 0.783397729058203 20.2 39.29 21.2 37.1633333333333 753.35
"127" 0.951797437374824 23.272 32.678 23.89 33.56 761.366666666667
"128" 0.888396731485896 21.2 34.6633333333333 20.1 37.26 759.6
"129" 0.996007427075446 25.39 37.134 24.7 40.7 756.15
"130" 0.988799287258937 23.1 39.9 24.2 39.8633333333333 758.05
"131" 0.464515769532021 19.29 42.4633333333333 19.2 40.8666666666667 744.633333333333
"132" 0.627886510636296 18.2 39.7 21.1 35.29 750.35
"133" 0.98726396898001 22.5 41.59 23.4266666666667 41.4633333333333 759.55
"134" 0.798592823717141 20.29 42 21.6 38.5 750.6
"135" 0.51880453344141 20 44.59 21.26 44.1633333333333 752.633333333333
"136" 0.649177362318158 20.5 34.2 21 33.6266666666667 769.116666666667
"137" 0.884636220198823 21.2 37.7966666666667 20 39.6266666666667 755.5
"138" 0.535373185525702 19.6 38.9 20.29 37.2675 758.35
"139" 0.291698886269793 19.2 44.9 18.89 46.73 757.366666666667
"140" 0.696546577521116 19.89 39.6633333333333 22.245 37.29 759.566666666667
"141" 0.849311584583422 22.3233333333333 35.29 22.89 34.156 759.516666666667
"142" 0.678432096473535 19.2 38.5 20.79 33.7 762.1
"143" 0.135548552834737 20.4633333333333 37.7 20.89 39.26 764.7
"144" 0.42786946904875 20.2 41.02 18.6 41.09 740.05
"145" 0.859073135516416 19.2 38.5 22 32.09 759.1
"146" 0.190483599428743 17.79 40.2 17.6 37.1 758.05
"147" 0.55698411010515 19.5333333333333 33.36 20.2 32.03 751.3
"148" 0.574642229303865 18 36.9666666666667 19.4266666666667 33.03 759.85
"149" 0.690543654655091 20.1 39.9666666666667 20.1333333333333 37 761.3
"150" 0.477705493400386 19.5666666666667 36.59 19.9266666666667 35.3266666666667 771.5
"151" 0.503832430734036 17.79 38.76 17.89 37.26 755.666666666667
"152" 0.265908682334847 19.5 43 17.7 47.2 765.333333333333
"153" 0.70486503834172 19.7 41.73 21.2 38.3633333333333 756.2
"154" 0.900099208960943 19.9966666666667 42.1566666666667 21.79 38.29 762
"155" 0.783465710400731 20.1 39.4 21.2 37.26 753.516666666667
"156" 0.216686343404679 17.29 36.5 18 36.9 764.3
"157" 0.288960813026942 20.1333333333333 43.5 19.7 45.9 758.5
"158" 0.757195437524084 20.39 40 19.89 38.4 756.9
"159" 0.196650275034707 17.39 39.4 17.5 38.29 759.066666666667
"160" 0.786316052262157 20.96 40.56 20.7 39.5666666666667 754.6
"161" 0.963287070833025 23.4633333333333 40.6566666666667 23.29 41.53 751.45
"162" 0.587166401569517 18.39 40 20.8933333333333 37.6633333333333 744.1
"163" 0.747068627017603 19.39 41.73 20.5333333333333 40.03 754.55
"164" 0.652638077145063 17 39.76 19.5 33.9 768.4
"165" 0.585663747105595 19 37.9 19.6 36.3633333333333 743.2
"166" 0.488355021979491 19.1666666666667 36.8266666666667 18.6 35.845 755.3
"167" 0.524785365833256 20 43.9333333333333 21.8266666666667 43.5 753.766666666667
"168" 0.590820290193985 20.8328571428571 37.4428571428571 20 35.0225 748.9
"169" 0.877407255769649 17.79 38.3266666666667 20.245 34.7225 755.383333333333
"170" 0.404842455771043 20.89 43.1266666666667 19 40.9333333333333 746.883333333333
"171" 0.833171845929483 17.8566666666667 44.3333333333333 21.6 36.2071428571429 761.366666666667
"172" 0.785400906985907 18.125 43.975 20.39 38.4333333333333 754.066666666667
"173" 0.7865531525072 21.39 41.56 20.89 39.1266666666667 754.6
"174" 0.065369093823792 19.1333333333333 40.9 19.6333333333333 41.03 756.733333333333
"175" 0.336568823025445 20.5 40.99 20.3566666666667 42.1266666666667 753.633333333333
"176" 0.760450450288666 18.89 46.2 19.6 42.59 751.75
"177" 0.0403016242166035 18.39 43.79 18.7 44.2 750.8
"178" 0.797824347259818 21.8233333333333 39.76 22.1 38.79 750.7
"179" 0.543796979795699 19.4633333333333 38.3 21.0333333333333 34.2266666666667 756.866666666667
"180" 0.860040535371402 18.2 39.245 21.6 32.5 758.266666666667
"181" 0.940062236787961 25.1 46.6685714285714 25.5 44.356 744.116666666667
"182" 0.609350052342667 18.1 39.8633333333333 18.9566666666667 37 748
"183" 0.379221095912735 22.73 43.53 20.89 48.1633333333333 764.466666666667
"184" 0.293140091966063 19 45.5 18.7 47.09 757.466666666667
"185" 0.724787933109502 19.29 44.2 19.7 40.59 749.7
"186" 0.381347500252467 21.2 43.53 20.79 45.79 764.933333333333
"187" 0.854440624627237 20.6 39.3266666666667 22.5 35.2 756.933333333333
"188" 0.763414339832216 21.8566666666667 43.09 21.29 44.9333333333333 749.3
"189" 0.882841732818653 17.7 39.3966666666667 19.5333333333333 34.4666666666667 754.45
"190" 0.669855616156609 17.5 40.09 20.29 33 766
"191" 0.973844746200101 21.3566666666667 47.4 23.2 43.95 757.05
"192" 0.564207030921035 18.9633333333333 34.1266666666667 19.29 32.73 759.85
"193" 0.955453052764009 22.625 36.83125 23.23 35.2666666666667 761.433333333333
"194" 0.352321368383244 21.89 44.7 21.5 49.09 759.6
"195" 0.61762674883478 17.1 41 19.1 36.2 755.9
"196" 0.497988457442949 17.89 37.5266666666667 17.89 36.4 759.75
"197" 0.936148911405605 24.5857142857143 47.6657142857143 25.66 46.09 745.45
"198" 0.43475658268662 19.8233333333333 41.23 19.1666666666667 43.2 748.6
"199" 0.550706091592487 19.2 36 19.39 34.6 751.766666666667
"200" 0.787128694268795 21 42.7666666666667 20.79 38.23 754.05
"201" 0.570080773310508 19.89 32.7233333333333 19.79 32 762.666666666667
"202" 0.7272296355107 21.1333333333333 37.4666666666667 20.7 39.4333333333333 749.9
"203" 0.470023790154597 19.39 38.2233333333333 19.1333333333333 36.56 760.516666666667
"204" 0.755404979504056 18.6 42.59 20 38.1266666666667 758.3
"205" 0.361429573085951 21.5 42.79 21.39 45.3266666666667 758.5
"206" 0.672634307837641 21 31.6333333333333 21.8566666666667 31.4633333333333 764.566666666667
"207" 0.44651784747879 19.5666666666667 39.73 19.39 38.76 740.8
"208" 0.839253840709745 22.1 36.4 22 37 765.6
"209" 0.89899220316291 20.29 41.5 22.39 38.9333333333333 760
"210" 0.889576425872455 19.2 40.4666666666667 19.89 38.3633333333333 762.35
"211" 0.163203741528938 18.89 40.4 19.865 37.925 760.9
"212" 0.739076687594731 19.5 42.8266666666667 21.6 39.9 750.166666666667
"213" 0.528917026845704 19.7 43.06 21.79 39.3266666666667 756.583333333333
"214" 0.862843430096505 19.5333333333333 37.4 21.5 32.57875 757.833333333333
"215" 0.750717366346038 18.2 42.86 19.79 38.59 759.866666666667
"216" 0.233025059918815 17.2 39.59 16 38.9666666666667 760.5
"217" 0.198602333248707 16.89 38.6566666666667 17.2 37.56 759.15
"218" 0.460975939286716 18.39 41.4666666666667 20.73 39.73 736.5
"219" 0.962275945299224 20.89 43.5842857142857 23.1 38.7 753.8
"220" 0.965334376741488 21.5 43.7 23.3233333333333 40 749.033333333333
"221" 0.667577928345843 19.79 39.23 21.6 32.9333333333333 764.85
"222" 0.606482883823447 17.2 41.23 18.6933333333333 37.76 746.8
"223" 0.156638875275887 20.7736363636364 40.7 21.2 36.9666666666667 764.75
"224" 0.122266972398716 21.3566666666667 39.56 20 43.29 762.133333333333
"225" 0.400484165734615 21.1 43.9333333333333 19 44.9 740.966666666667
"226" 0.827501219086791 18.5 45.09 21.2 38 751.233333333333
"227" 0.827565859315097 18.4266666666667 45.1266666666667 21.2 38 751.266666666667
"228" 0.488147142221459 19.4633333333333 36.59 18.7 36.1633333333333 755.366666666667
"229" 1 25.89 42.0257142857143 24.7 45.59 755.2
"230" 0.905258532870143 25.1 27.53 23.2 32.79 766.633333333333
"231" 0.665135352722966 17.525 44.315 20 36.1333333333333 764.783333333333
"232" 0.763797131881015 21.5 44.9 21.2 45.03 749.45
"233" 0.398878034267657 22.1333333333333 42.76 19.1666666666667 44.4 742.6
"234" 0.481453600584151 18.7 36.26 19.39 34.9333333333333 766.7
"235" 0.107505978235665 20.3566666666667 38.09 20.1123456790123 40.1695061728395 754.366666666667
"236" 0.522243546509672 19.89 46.6633333333333 20.2 45.59 750.9
"237" 0.65283877170296 16.89 39.9 19.39 33.7 768.4
"238" 0.329440849935467 20.8233333333333 41.29 21.87 41.925 753.866666666667
"239" 0.882933059500934 17.7 40.3333333333333 19.5 34.7 754.6
"240" 0.400545830492595 21.1 44 19 44.9333333333333 741.05
"241" 0.872187755016049 19.4266666666667 37.79 20.1333333333333 33.2 749.65
"242" 0.603818811611762 17.39 40 17.79 37.09 744.633333333333
"243" 0.912577776111861 20.5 38.29 22.5 34.59 755.466666666667
"244" 0.560490891935955 18 36.09 18.79 33.59 755.2
"245" 0.4369361120184 19.23 41.23 18.7 41.93 749.466666666667
"246" 0.499518755518975 18.79 37.3633333333333 18.5666666666667 35.59 761.166666666667
"247" 0.638038543503889 19.3566666666667 33.3633333333333 20.79 33.09 764.75
"248" 0.821859581257355 21 44.79 22.22 40.7166666666667 744.7
"249" 0.233981257969094 17 40.23 15.89 39.5 760.3
"250" 0.725554049349257 21.2 42.1566666666667 20.2 40.6566666666667 751.35
"251" 0.875691073292704 19.39 35.09 20.39 33.5 753.65
"252" 0.68025163131163 19.23 39.59 20.1 34.79 762.566666666667
"253" 0.898423248877513 21.2 39.2 22.79 39.1633333333333 760.45
"254" 0.654922700485532 20.7 35.1266666666667 21 33.36 767.8
"255" 0.877437873627681 17.73 38.4 20.23 34.6266666666667 755.4
"256" 0.507611853217271 21.1333333333333 40.2666666666667 18.2 44.4666666666667 754.8
"257" 0.406793726340669 21.65 41.09 20.1 41.09 745.95
"258" 0.614497635247836 19.39 37.9 18.29 35 750.7
"259" 0.825721784389482 21.29 54.7666666666667 21.89 38.5642857142857 748.333333333333
"260" 0.8815622387375 17.76 36.6633333333333 19.8233333333333 32.4333333333333 755.433333333333
"261" 0.344134794863684 20.39 47.2 18.79 49.2 758.466666666667
"262" 0.919960103829544 23.5333333333333 38.1633333333333 24.29 37.4 751.7
"263" 0.883298278720257 18.0666666666667 39.56 19.5 35.26 755.1
"264" 0.726756457586663 21.7 36.4333333333333 20.79 38.59 750.5
"265" 0.714168671362581 18.5 43.4666666666667 19.89 38.59 753.266666666667
"266" 0.968076464951485 24.39 36.7 23.7 39 755.3
"267" 0.258306697734829 20.1 43.8175 18.6 46.8 767.75
"268" 0.845453863955223 20.0333333333333 35.9 22.6 33 764.5
"269" 0.424360577498543 22.1666666666667 40.4 19.2 40.4 738.1
"270" 0.193805116711582 18.7 39.1633333333333 18.365 37.8175 758.75
"271" 0.971229295012097 21.89 44.7771428571429 23.89 42.9 758.083333333333
"272" 0.438022368829774 19.39 42.2 20.0933333333333 43.3333333333333 748.95
"273" 0.85453475741086 20.5 39.56 22.39 35.134 756.983333333333
"274" 0.834808396311816 21.6333333333333 33.1266666666667 22.412 33.876 762.283333333333
"275" 0.764944454800004 20.29 46.26 21.0333333333333 43.9 748.5
"276" 0.760240834659169 19 45.8633333333333 19.6 42.29 751.9
"277" 0.563932508656639 19.29 33.4 19.5 32.7 759
"278" 0.696243762657372 20.39 38.9666666666667 22.5 37.09 759.6
"279" 0.157022782278151 20.89 39.3333333333333 21.1666666666667 37.6566666666667 764.6
"280" 0.844407585026326 21.89 28.5233333333333 22.7 30.872 765
"281" 0.647440743168462 16.5 40.1633333333333 19.29 34.2 769.2
"282" 0.127774912266901 20.8566666666667 40.7233333333333 21.0333333333333 42.6266666666667 762.8
"283" 0.920721662272335 22.5 40.4 24.1 37.59 751.7
"284" 0.196323539922212 17.5 39.4 17.6 38.23 758.966666666667
"285" 0.58282583533393 19.6 36.0666666666667 20.2 35.06 742.433333333333
"286" 0.271307823767021 19.7 43.1266666666667 18.39 44.9666666666667 762.066666666667
"287" 0.388617375513718 22.29 43.4666666666667 20.6 49.7266666666667 759.366666666667
"288" 0.839381445419762 22.0333333333333 36.23 22 37 765.6
"289" 0.502415047072052 18.29 37.59 18.5 36.2 758.9
"290" 0.428742833121622 20.1 40.2 19.79 40.29 741.2
"291" 0.539956465598462 18.5333333333333 39.23 20.29 36.545 755.55
"292" 0.365579344976984 20.76 41.3266666666667 22.2333333333333 43.7666666666667 759.1
"293" 0.62099363004115 18.1333333333333 41.79 18.79 36.53 757
"294" 0.913993819924487 25.745 29.85 24.2 35 753.45
"295" 0.851423296897349 20 39.9 22.6 35.2225 759.7
"296" 0.283092418553416 19.29 44.79 19 46.26 760.9
"297" 0.462176672652752 19.5 42.1633333333333 19.39 37.9 738.6
"298" 0.535133521623981 19.6 39.7 20.29 37.4 758.9
"299" 0.357511046340339 21.29 45.36 21.0333333333333 47.2666666666667 756.35
"300" 0.0897715346206762 21.5666666666667 39.36 18.745 45.295 748.1
"301" 0.910716115133999 23.7 30.5666666666667 22.9633333333333 32.4 758.1
"302" 0.726865677436793 21.6666666666667 36.4 20.79 38.4 750.35
"303" 0 19.2 45.245 19.29 46.79 740.966666666667
"304" 0.692714715230631 18.2 42.8633333333333 19.6666666666667 37.76 761.2
"305" 0.123471179063098 21 39.5 19.7 43.2 762.35
"306" 0.890452695011859 18 41.5 19.5 37.09 764.066666666667
"307" 0.938423942025883 24.7 46.2 25.2 44.7257142857143 744.333333333333
"308" 0.603388135191169 17.6 39.9666666666667 18 36.9 744.4
"309" 0.844788188579036 21.3233333333333 32.06 22.89 32.54 764.5
"310" 0.859354097300067 18.73 38.7 21.85 32.156 759
"311" 0.859198017910701 18.9633333333333 38.53 21.89 32.09 759.1
"312" 0.52390673678855 20.6 44.06 21.39 42.7233333333333 753.4
"313" 0.733102771236023 21.0333333333333 40.29 21 38.5 744.45
"314" 0.773860651181447 20.3566666666667 45.03 21.3233333333333 41.8266666666667 753.8
"315" 0.534077870476674 17.89 41.36 19.5 36.9333333333333 759.966666666667
"316" 0.858167235548404 20.9266666666667 39.8 22.4214285714286 32.4714285714286 757.866666666667
"317" 0.380446615809187 21.79 42.7 21 45.79 765.2
"318" 0.892805598822278 22.1 32.26 21.1 34.9333333333333 765.3
"319" 0.90576404611407 24 30.8233333333333 23.4266666666667 34.1933333333333 765.75
"320" 0.96785289263505 24.5 36.5 23.6 39.23 754.866666666667
"321" 0.500638364986831 19.6 38.29 18.89 35.59 760.3
"322" 0.894792034625112 18.7 37.8633333333333 20.6 34.2 765.566666666667
"323" 0.929350792152226 23.2 46.0266666666667 25.29 42.7 751.5
"324" 0.967097980172884 25.3933333333333 37.0566666666667 23.1 40.3633333333333 752.9
"325" 0.550378831640999 18.89 35.4666666666667 19.5 33.56 751.8
"326" 0.997720358212214 22.434 45.156 24.5 42.1266666666667 755.7
"327" 0.70867434873626 18.6333333333333 42.23 20.7 37.09 756.216666666667
"328" 0.301904069522534 18.1 46.59 17.89 47.6633333333333 761.033333333333
"329" 0.742725622009577 21.2 37.73 21.29 37.5 753.116666666667
"330" 0.737605312536794 21.2 43.8266666666667 21.4633333333333 38.09 751.3
"331" 0.508615528513588 21.89 39.6633333333333 18.6 47 753.716666666667
"332" 0.649137023469343 20.5 34.1633333333333 21 33.7 769.2
"333" 0.439732796299056 21.9266666666667 40.1333333333333 19.89 43.73 748.683333333333
"334" 0.240778992632536 16.3566666666667 43.23 15.3 42.4333333333333 766.6
"335" 0.0677089737015394 18.89 41.29 19 40.9666666666667 755.833333333333
"336" 0.91620231713403 22 38.9666666666667 23.7 36.7 752.466666666667
"337" 0.277041165335563 20.2 43 20.6333333333333 44.73 764.65
"338" 0.206902164819715 19 37.86 17.4566666666667 38.7966666666667 761.45
"339" 0.981155458838517 22.7 50.59 24 46.9333333333333 751.45
"340" 0.769137881402836 20.5 47 21.6 43.5 749.066666666667
"341" 0.217293096895616 17.29 36.2 18.1566666666667 36.4 764
"342" 0.581268620172088 20.3566666666667 37.86 21.26 36.6633333333333 746.5
"343" 0.999511914456089 26.4371428571429 41.3842857142857 24.7 46.09 755.8
"344" 0.417862040593736 21.29 41.29 20.5 43 743.783333333333
"345" 0.995789714983285 25.4214285714286 36.09 24.5 39.8266666666667 756.5
"346" 0.811192369990768 20.5 43.7 21.9266666666667 40.4 752.1
"347" 0.0821373016552748 18.8233333333333 41.09 18.79 42.1266666666667 748.85
"348" 0.713354386776317 19 42.4666666666667 20.1 38.56 754.633333333333
"349" 0.759786485764422 19.0333333333333 45.03 19.7 41.5 752.133333333333
"350" 0.906388142236177 23.1 30.445 23.29 32.29 764.5
"351" 0.697605488568149 18.6 40.4333333333333 20.79 36.29 758.4
"352" 0.881775607224044 17.5 37.03 19.79 32.59 755.033333333333
"353" 0.893558518536764 21.3566666666667 34.5266666666667 21.5 35.1566666666667 765.55
"354" 0.98616594637354 21.6333333333333 46.73 23.6 42.59 759.616666666667
"355" 0.44194780549307 21.0333333333333 40.53 20.29 42.1633333333333 747.633333333333
"356" 0.724057611225331 20.075 43.0675 19.89 41.09 748.816666666667
"357" 0.867867527143576 19.29 40.3333333333333 21.29 37.634 748.783333333333
"358" 0.456200733370133 20.5 42 19.6 43.46 731.166666666667
"359" 0.599889448658909 17.2 41 18.39 37.09 741.55
"360" 0.83733761608797 18.2 41.495 21.6 35.218 764.233333333333
"361" 0.308247900400425 18.39 44.2 17.89 44.4 765.75
"362" 0.740652752637517 19 44.09 20.79 39.59 751.683333333333
"363" 0.591873075561755 19.5 37 19.6 35.29 745.166666666667
"364" 0.655882495378412 20.0666666666667 34.1966666666667 21 33.5 766.6
"365" 0.769725362365261 19.89 47.2 21.39 42.79 748.9
"366" 0.811225288981119 20.5333333333333 43.7 22 40.4 752.116666666667
"367" 0.724897423504633 19.29 44.09 19.7 40.5 750.1
"368" 0.9773680127936 24.4324324324324 46.5289189189189 24.0243243243243 46.6478378378378 752.033333333333
"369" 0.860632960703292 18.65 39.645 21.56 33.776 757.966666666667
"370" 0.589765824399435 19.90375 37.45 20.7 34.9428571428571 750.016666666667
"371" 0.525857485747095 19.2 44.59 20.76 41.5 753.7
"372" 0.941497152322819 23.0285714285714 49.5257142857143 25.1 45 745.75
"373" 0.732705338263878 21.76 38.6933333333333 21.2 38.9 743.866666666667
"374" 0.986770000018141 21.89 46.2 23.5 42.73375 759.5
"375" 0.659192044247285 16.7 41.1333333333333 19.6 33 766
"376" 0.730896338516689 20.03 43.1933333333333 21.1 39.9633333333333 739.8
"377" 0.659231826732688 16.7 40.8 19.6 32.845 766
"378" 0.67520802234302 18.3566666666667 39.5 21.6 33 763.433333333333
"379" 0.594104701406675 19.0285714285714 38.59 19.0714285714286 36.1685714285714 739.352380952381
